           8          48   4.15460491      -1.29666579    
           8          49   4.36350965      -1.37205338    
           8          50   4.58443308      -1.45171857    
           8          51   4.81806087      -1.53590882    
           8          52   5.06511068      -1.62488604    
           8          53   5.32634926      -1.71892750    
           8          54   5.60258389      -1.81832647    
           8          55   5.89467192      -1.92339420    
           8          56   6.20351791      -2.03445864    
           8          57   6.53008175      -2.15186977    
           8          58   6.87537622      -2.27599597    
           8          59   7.24047375      -2.40722799    
           8          60   7.62651491      -2.54598093    
           8          61   8.03469753      -2.69269371    
           8          62   8.46629620      -2.84783268    
           8          63   8.92265606      -3.01189208    
           8          64   9.40520000      -3.18539524    
           8          65   9.91544056      -3.36889863    
           9           1  0.961939752      -5.32103749E-03
           9           2  0.963582695      -1.69516057E-02
           9           3  0.966919780      -2.86209639E-02
           9           4  0.971949756      -4.03623246E-02
           9           5  0.978673995      -5.22116423E-02
           9           6  0.987099469      -6.42072335E-02
           9           7  0.997238576      -7.63891265E-02
           9           8   1.00910974      -8.87987614E-02
           9           9   1.02273917     -0.101478659    
           9          10   1.03815901     -0.114472166    
           9          11   1.05540860     -0.127823532    
           9          12   1.07453394     -0.141577825    
           9          13   1.09558761     -0.155781180    
           9          14   1.11862957     -0.170480877    
           9          15   1.14372611     -0.185725361    
           9          16   1.17095113     -0.201564535    
           9          17   1.20038521     -0.218049929    
           9          18   1.23211598     -0.235234842    
           9          19   1.26623940     -0.253174454    
           9          20   1.30285835     -0.271926135    
           9          21   1.34208417     -0.291549474    
           9          22   1.38403630     -0.312106758    
           9          23   1.42884243     -0.333662808    
           9          24   1.47663975     -0.356285572    
           9          25   1.52757454     -0.380045980    
           9          26   1.58180273     -0.405018389    
           9          27   1.63949060     -0.431280792    
           9          28   1.70081508     -0.458914995    
           9          29   1.76596463     -0.488007128    
           9          30   1.83513868     -0.518647373    
           9          31   1.90855002     -0.550930858    
           9          32   1.98642361     -0.584957600    
           9          33   2.06899881     -0.620832980    
           9          34   2.15652966     -0.658667624    
           9          35   2.24928379     -0.698578835    
           9          36   2.34754634     -0.740689576    
           9          37   2.45161986     -0.785130203    
           9          38   2.56182289     -0.832037508    
           9          39   2.67849541     -0.881556213    
           9          40   2.80199456     -0.933839440    
           9          41   2.93270016     -0.989048302    
           9          42   3.07101464      -1.04735315    
           9          43   3.21736312      -1.10893381    
           9          44   3.37219477      -1.17398107    
           9          45   3.53598785      -1.24269533    
           9          46   3.70924473      -1.31528902    
           9          47   3.89249969      -1.39198709    
           9          48   4.08631802      -1.47302723    
           9          49   4.29129696      -1.55865967    
           9          50   4.50806999      -1.64915121    
